IDpol,ClaimNb,Exposure,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Area,Density,Region,ClaimAmount,Power_x_DrivAge,DrivAge_bucket
4072993.0,1,0.7,7,6,55,50,B1,Regular,C,206,Languedoc-Roussillon,1204.0,385,51-70
4073123.0,2,0.7,4,2,46,50,B12,Diesel,D,726,Languedoc-Roussillon,1204.0,184,36-50
4073123.0,2,0.7,4,2,46,50,B12,Diesel,D,726,Languedoc-Roussillon,1204.0,184,36-50
4073213.0,2,0.28,7,3,54,52,B12,Diesel,D,1326,Provence-Alpes-Cotes-D'Azur,139477.15,378,51-70
4073213.0,2,0.28,7,3,54,52,B12,Diesel,D,1326,Provence-Alpes-Cotes-D'Azur,15600.0,378,51-70
4073389.0,1,0.29,7,2,33,60,B12,Diesel,E,2606,Nord-Pas-de-Calais,1204.0,231,26-35
4073469.0,1,0.7,8,2,65,50,B12,Diesel,D,512,Ile-de-France,956.14,520,51-70
4073723.0,1,0.78,5,2,50,90,B12,Diesel,A,17,Bourgogne,5632.81,250,36-50
4073760.0,1,0.78,8,2,39,50,B12,Diesel,C,127,Aquitaine,1204.0,312,36-50
4073779.0,1,0.38,6,2,32,64,B1,Diesel,B,55,Picardie,741.14,192,26-35
4073784.0,1,0.78,8,2,54,50,B12,Diesel,D,930,Picardie,1204.0,432,51-70
4073956.0,1,0.78,15,10,48,50,B12,Regular,E,2400,Ile-de-France,1204.0,720,36-50
4073997.0,1,0.69,7,2,49,50,B12,Diesel,B,65,Midi-Pyrenees,1204.0,343,36-50
4074006.0,1,0.87,6,15,45,80,B1,Diesel,C,254,Ile-de-France,746.65,270,36-50
4074074.0,1,0.78,7,2,29,60,B12,Diesel,A,45,Limousin,1204.0,203,26-35
4074158.0,1,0.1,10,2,49,50,B12,Regular,E,4685,Ile-de-France,1204.0,490,36-50
4074168.0,2,0.78,8,2,33,60,B12,Diesel,A,4,Provence-Alpes-Cotes-D'Azur,19042.19,264,26-35
4074168.0,2,0.78,8,2,33,60,B12,Diesel,A,4,Provence-Alpes-Cotes-D'Azur,1204.0,264,26-35
4074250.0,2,0.78,6,7,38,60,B3,Regular,D,1232,Provence-Alpes-Cotes-D'Azur,203.5,228,36-50
4074250.0,2,0.78,6,7,38,60,B3,Regular,D,1232,Provence-Alpes-Cotes-D'Azur,3600.62,228,36-50
4074354.0,1,0.87,10,4,52,50,B12,Regular,F,27000,Ile-de-France,1204.0,520,51-70
4074474.0,1,0.78,6,9,32,95,B12,Regular,B,75,Pays-de-la-Loire,6.75,192,26-35
4074647.0,1,0.78,5,10,24,76,B3,Regular,E,3200,Nord-Pas-de-Calais,1204.0,120,18-25
4074703.0,1,0.78,5,6,24,80,B3,Diesel,D,936,Nord-Pas-de-Calais,1204.0,120,18-25
4074835.0,1,0.78,10,1,40,50,B12,Regular,E,5332,Ile-de-France,1204.0,400,36-50
4075024.0,1,0.78,11,2,42,50,B12,Diesel,A,16,Midi-Pyrenees,602.0,462,36-50
4075033.0,1,0.21,7,2,29,90,B12,Regular,E,2007,Ile-de-France,1595.82,203,26-35
4075189.0,1,0.12,6,2,61,50,B12,Diesel,E,3301,Midi-Pyrenees,660.0,366,51-70
4075241.0,1,0.87,4,2,81,51,B12,Regular,C,140,Poitou-Charentes,1204.0,324,
4075712.0,1,0.52,4,2,35,60,B12,Diesel,C,149,Picardie,1204.0,140,26-35
4075865.0,1,0.71,6,2,53,50,B3,Diesel,E,3173,Ile-de-France,1419.29,318,51-70
4075978.0,1,0.62,7,2,58,50,B12,Regular,E,2472,Rhone-Alpes,252.45,406,51-70
4076177.0,1,0.51,7,10,29,85,B2,Diesel,D,1767,Nord-Pas-de-Calais,1002.0,203,26-35
4076419.0,2,0.3,6,2,28,64,B12,Diesel,E,3021,Bretagne,556.14,168,26-35
4076419.0,2,0.3,6,2,28,64,B12,Diesel,E,3021,Bretagne,1204.0,168,26-35
4076422.0,1,0.56,6,2,28,64,B12,Diesel,E,3021,Bretagne,83.53,168,26-35
4076733.0,1,0.22,7,10,41,57,B2,Regular,D,870,Haute-Normandie,1204.0,287,36-50
4076878.0,1,0.95,10,2,49,53,B12,Regular,F,16533,Ile-de-France,1204.0,490,36-50
4077133.0,1,0.95,5,5,51,50,B12,Diesel,C,171,Rhone-Alpes,160.0,255,51-70
4077182.0,2,0.7,6,4,42,76,B2,Diesel,B,61,Ile-de-France,673.66,252,36-50
4077182.0,2,0.7,6,4,42,76,B2,Diesel,B,61,Ile-de-France,685.12,252,36-50
4077216.0,2,0.95,5,1,27,95,B12,Diesel,E,2354,Ile-de-France,796.53,135,26-35
4077216.0,2,0.95,5,1,27,95,B12,Diesel,E,2354,Ile-de-France,1204.0,135,26-35
4077319.0,1,0.69,10,10,24,106,B11,Regular,D,886,Poitou-Charentes,1204.0,240,18-25
4077440.0,1,0.95,5,2,49,51,B12,Diesel,A,9,Aquitaine,321.62,245,36-50
4077488.0,1,0.77,12,2,57,50,B12,Diesel,E,3093,Haute-Normandie,950.86,684,51-70
4077549.0,1,0.95,6,10,69,50,B12,Regular,E,5376,Ile-de-France,262.05,414,51-70
4077613.0,1,0.04,11,1,46,50,B12,Diesel,A,12,Auvergne,1204.0,506,36-50
4077683.0,1,0.71,13,15,45,50,B11,Regular,A,32,Auvergne,1371.4,585,36-50
4077819.0,1,0.59,8,3,41,50,B12,Diesel,D,1421,Ile-de-France,1204.0,328,36-50
4077835.0,1,0.95,10,6,43,50,B12,Diesel,A,17,Bourgogne,1204.0,430,36-50
4077887.0,1,0.95,8,2,65,64,B12,Diesel,E,4087,Bretagne,602.0,520,51-70
4078046.0,1,0.84,7,2,44,95,B12,Diesel,C,384,Midi-Pyrenees,1045.0,308,36-50
4078142.0,1,0.96,5,4,28,80,B3,Diesel,E,4128,Pays-de-la-Loire,556.14,140,26-35
4078241.0,1,0.22,12,3,72,50,B12,Diesel,A,43,Centre,1204.0,864,
4078373.0,1,0.96,4,2,31,80,B12,Regular,E,3301,Midi-Pyrenees,32.24,124,26-35
4078395.0,1,0.96,6,2,71,50,B12,Diesel,D,1759,Pays-de-la-Loire,1204.0,426,
4078582.0,1,0.96,10,4,47,50,B12,Regular,C,220,Ile-de-France,1204.0,470,36-50
4078610.0,2,0.96,6,9,33,68,B2,Diesel,C,160,Auvergne,690.94,198,26-35
4078610.0,2,0.96,6,9,33,68,B2,Diesel,C,160,Auvergne,602.0,198,26-35
4078654.0,1,0.96,7,4,29,57,B12,Regular,A,20,Champagne-Ardenne,1204.0,203,26-35
4078660.0,2,0.92,8,1,54,50,B12,Diesel,F,21410,Ile-de-France,1204.0,432,51-70
4078660.0,2,0.92,8,1,54,50,B12,Diesel,F,21410,Ile-de-France,602.0,432,51-70
4078697.0,1,0.96,10,2,43,50,B12,Regular,D,1807,Ile-de-France,1204.0,430,36-50
4078731.0,1,0.96,9,15,26,90,B3,Regular,E,7259,Nord-Pas-de-Calais,6429.06,234,26-35
4078904.0,1,0.43,4,3,57,106,B12,Regular,D,1895,Franche-Comte,1204.0,228,51-70
4078959.0,1,0.96,11,1,65,50,B12,Diesel,A,28,Rhone-Alpes,1204.0,715,51-70
4079170.0,1,0.6,10,6,47,69,B12,Diesel,B,50,Poitou-Charentes,1244.62,470,36-50
4079554.0,2,0.36,5,10,43,68,B3,Diesel,E,3599,Ile-de-France,288.17,215,36-50
4079554.0,2,0.36,5,10,43,68,B3,Diesel,E,3599,Ile-de-France,556.14,215,36-50
4079560.0,1,0.36,11,1,55,50,B12,Diesel,C,105,Languedoc-Roussillon,1204.0,605,51-70
4079565.0,1,0.62,4,5,27,100,B12,Regular,D,1541,Languedoc-Roussillon,2838.07,108,26-35
4079729.0,1,0.96,5,1,55,50,B12,Regular,E,3430,Provence-Alpes-Cotes-D'Azur,1198.0,275,51-70
4079790.0,2,0.92,10,1,60,50,B12,Diesel,E,3963,Languedoc-Roussillon,1028.43,600,51-70
4079790.0,2,0.92,10,1,60,50,B12,Diesel,E,3963,Languedoc-Roussillon,602.0,600,51-70
4079967.0,2,0.96,8,2,59,50,B12,Diesel,A,47,Ile-de-France,1448.77,472,51-70
4079967.0,2,0.96,8,2,59,50,B12,Diesel,A,47,Ile-de-France,480.0,472,51-70
4080008.0,1,0.96,10,1,67,50,B12,Regular,D,570,Provence-Alpes-Cotes-D'Azur,1204.0,670,51-70
4080120.0,1,0.87,10,1,50,50,B12,Regular,F,27000,Ile-de-France,1204.0,500,36-50
4080235.0,1,0.87,4,1,34,64,B12,Regular,D,721,Provence-Alpes-Cotes-D'Azur,602.0,136,26-35
4080286.0,1,0.87,11,1,42,50,B12,Diesel,C,322,Rhone-Alpes,1204.0,462,36-50
4080319.0,1,0.58,10,1,80,50,B12,Regular,A,45,Poitou-Charentes,916.14,800,
4080391.0,1,0.87,4,1,38,80,B12,Diesel,D,721,Provence-Alpes-Cotes-D'Azur,1204.0,152,36-50
4080433.0,1,0.87,11,1,49,50,B12,Diesel,D,1672,Nord-Pas-de-Calais,1204.0,539,36-50
4080438.0,1,0.83,4,0,49,50,B12,Diesel,C,136,Champagne-Ardenne,1204.0,196,36-50
4080469.0,1,0.02,12,10,33,57,B12,Diesel,A,34,Midi-Pyrenees,97.5,396,26-35
4080573.0,1,0.87,8,1,55,50,B12,Diesel,E,3301,Midi-Pyrenees,1204.0,440,51-70
4080591.0,1,0.87,4,5,43,57,B12,Regular,E,3946,Rhone-Alpes,602.0,172,36-50
4080646.0,1,0.87,6,1,66,50,B12,Diesel,C,445,Auvergne,1204.0,396,51-70
4080653.0,1,0.28,7,8,52,50,B11,Regular,D,1510,Ile-de-France,1204.0,364,51-70
4080675.0,1,0.78,5,7,26,95,B3,Diesel,D,1218,Haute-Normandie,602.0,130,26-35
4080790.0,1,0.56,5,7,33,57,B3,Diesel,D,1955,Corse,652.68,165,26-35
4081019.0,1,0.87,7,1,39,51,B12,Diesel,B,78,Midi-Pyrenees,556.14,273,36-50
4081160.0,1,0.87,4,1,26,80,B12,Regular,A,31,Bretagne,1204.0,104,26-35
4081294.0,1,0.87,8,7,30,90,B12,Regular,D,1929,Ile-de-France,1204.0,240,26-35
4081373.0,2,0.79,4,1,73,50,B12,Diesel,E,3628,Rhone-Alpes,772.22,292,
4081373.0,2,0.79,4,1,73,50,B12,Diesel,E,3628,Rhone-Alpes,1320.0,292,
4081492.0,1,0.12,4,1,32,72,B12,Diesel,E,2446,Provence-Alpes-Cotes-D'Azur,1204.0,128,26-35
4081692.0,1,0.66,5,10,46,50,B1,Regular,E,5936,Ile-de-France,1204.0,230,36-50
4081695.0,1,0.87,7,1,30,64,B12,Regular,C,226,Pays-de-la-Loire,526.92,210,26-35
4081816.0,1,0.87,12,1,49,50,B12,Diesel,E,4220,Ile-de-France,602.0,588,36-50
4081907.0,2,0.79,4,10,54,68,B2,Regular,D,578,Ile-de-France,268.16,216,51-70
4081907.0,2,0.79,4,10,54,68,B2,Regular,D,578,Ile-de-France,1204.0,216,51-70
4081973.0,1,0.79,12,1,62,50,B12,Diesel,E,6127,Ile-de-France,2018.44,744,51-70
4082180.0,1,0.28,7,5,27,76,B13,Regular,E,2733,Provence-Alpes-Cotes-D'Azur,1204.0,189,26-35
4082274.0,1,0.79,4,2,52,76,B12,Diesel,D,824,Languedoc-Roussillon,1204.0,208,51-70
4082304.0,2,0.79,7,1,52,50,B12,Regular,E,2498,Aquitaine,775.22,364,51-70
4082304.0,2,0.79,7,1,52,50,B12,Regular,E,2498,Aquitaine,1204.0,364,51-70
4082417.0,1,0.79,7,4,68,65,B12,Regular,D,1232,Provence-Alpes-Cotes-D'Azur,1204.0,476,51-70
4082423.0,1,0.69,8,1,51,50,B12,Diesel,D,1131,Ile-de-France,1204.0,408,51-70
4082475.0,1,0.16,8,1,57,53,B12,Diesel,C,183,Rhone-Alpes,1204.0,456,51-70
4082603.0,1,0.79,8,1,48,50,B12,Diesel,A,21,Limousin,1204.0,384,36-50
4083145.0,1,0.79,4,2,52,50,B12,Diesel,A,35,Rhone-Alpes,1204.0,208,51-70
4083165.0,1,0.2,4,1,30,60,B12,Regular,E,4348,Aquitaine,1700.0,120,26-35
4083586.0,1,0.54,7,1,65,50,B12,Regular,C,346,Picardie,602.0,455,51-70
4083610.0,1,0.79,8,1,46,50,B12,Diesel,D,748,Ile-de-France,1204.0,368,36-50
4083676.0,1,0.79,4,1,53,50,B12,Regular,E,3724,Ile-de-France,1204.0,212,51-70
4083798.0,1,0.2,10,15,51,50,B12,Diesel,B,54,Nord-Pas-de-Calais,1204.0,510,51-70
4083869.0,1,0.71,7,10,48,50,B12,Diesel,C,116,Nord-Pas-de-Calais,289.3,336,36-50
4084004.0,1,0.79,12,1,34,59,B12,Diesel,A,28,Picardie,1204.0,408,26-35
4084102.0,1,0.79,6,1,57,50,B12,Diesel,B,74,Midi-Pyrenees,1204.0,342,51-70
4084154.0,1,0.2,7,1,58,50,B12,Diesel,D,756,Bourgogne,1438.85,406,51-70
4084187.0,1,0.2,5,1,54,75,B12,Regular,E,9307,Rhone-Alpes,1204.0,270,51-70
4084269.0,1,0.71,7,9,57,50,B12,Diesel,E,6090,Ile-de-France,1162.67,399,51-70
4084426.0,1,0.28,7,0,39,50,B12,Diesel,F,27000,Ile-de-France,1204.0,273,36-50
4084475.0,1,0.34,8,3,51,57,B12,Diesel,F,27000,Ile-de-France,1204.0,408,51-70
4084554.0,1,0.49,10,10,26,72,B12,Diesel,B,88,Auvergne,1204.0,260,26-35
4084953.0,1,0.28,8,1,47,50,B12,Diesel,D,604,Languedoc-Roussillon,1204.0,376,36-50
4085153.0,1,0.71,4,1,41,50,B12,Diesel,A,7,Pays-de-la-Loire,1204.0,164,36-50
4085183.0,1,0.28,11,1,59,50,B12,Diesel,D,678,Haute-Normandie,1204.0,649,51-70
4085324.0,1,0.71,10,1,32,80,B12,Regular,E,9307,Rhone-Alpes,602.0,320,26-35
4085358.0,3,0.3,4,1,71,50,B12,Regular,A,42,Pays-de-la-Loire,7250.0,284,
4085358.0,3,0.3,4,1,71,50,B12,Regular,A,42,Pays-de-la-Loire,1204.0,284,
4085358.0,3,0.3,4,1,71,50,B12,Regular,A,42,Pays-de-la-Loire,1204.0,284,
4085369.0,1,0.71,12,1,47,51,B12,Diesel,A,21,Provence-Alpes-Cotes-D'Azur,212.0,564,36-50
4085498.0,1,0.28,10,1,63,50,B12,Diesel,C,421,Provence-Alpes-Cotes-D'Azur,1204.0,630,51-70
4085754.0,1,0.28,4,2,23,118,B12,Diesel,D,1658,Picardie,1204.0,92,18-25
4085805.0,1,0.52,5,7,31,90,B2,Regular,C,484,Pays-de-la-Loire,1182.58,155,26-35
4086137.0,1,0.2,8,1,52,85,B12,Diesel,E,5410,Ile-de-France,1204.0,416,51-70
4086196.0,1,0.71,8,1,52,57,B12,Diesel,D,853,Ile-de-France,1204.0,416,51-70
4086286.0,1,0.71,12,1,45,50,B12,Diesel,C,418,Bretagne,959.9,540,36-50
4086295.0,2,0.28,8,1,48,50,B12,Regular,E,3317,Provence-Alpes-Cotes-D'Azur,556.14,384,36-50
4086295.0,2,0.28,8,1,48,50,B12,Regular,E,3317,Provence-Alpes-Cotes-D'Azur,602.0,384,36-50
4086347.0,1,0.28,5,4,46,68,B12,Regular,E,4762,Provence-Alpes-Cotes-D'Azur,602.0,230,36-50
4086372.0,1,0.28,4,1,38,63,B12,Diesel,D,547,Midi-Pyrenees,1204.0,152,36-50
4086503.0,1,0.63,12,6,27,85,B12,Diesel,B,92,Aquitaine,1204.0,324,26-35
4086516.0,2,0.36,8,2,34,51,B12,Diesel,E,3385,Ile-de-France,556.14,272,26-35
4086516.0,2,0.36,8,2,34,51,B12,Diesel,E,3385,Ile-de-France,1204.0,272,26-35
4086578.0,1,0.33,12,2,55,90,B12,Regular,E,3317,Provence-Alpes-Cotes-D'Azur,1204.0,660,51-70
4114376.0,1,1.0,6,11,62,50,B1,Diesel,C,136,Centre,602.0,372,51-70
4114391.0,1,1.0,4,15,76,50,B2,Regular,A,11,Centre,1204.0,304,
4114480.0,1,0.69,5,10,51,50,B1,Regular,A,27,Centre,1204.0,255,51-70
4114481.0,1,1.0,4,10,77,50,B2,Regular,A,43,Centre,1204.0,308,
4114569.0,1,1.0,5,5,76,50,B1,Regular,A,48,Centre,1513.2,380,
4114644.0,1,1.0,6,4,59,50,B1,Regular,C,283,Basse-Normandie,1204.0,354,51-70
4114655.0,1,1.0,6,15,73,50,B2,Regular,C,405,Centre,1204.0,438,
4114658.0,1,1.0,6,3,57,50,B1,Diesel,D,1064,Centre,1204.0,342,51-70
4114737.0,1,1.0,8,6,53,62,B6,Diesel,A,11,Rhone-Alpes,1204.0,424,51-70
4114754.0,1,1.0,7,5,48,50,B6,Regular,C,214,Bourgogne,1204.0,336,36-50
4114785.0,1,1.0,5,9,56,50,B1,Regular,B,91,Centre,1204.0,280,51-70
4114787.0,1,0.02,5,20,57,50,B1,Diesel,D,722,Bretagne,93.98,285,51-70
4114790.0,1,0.71,5,18,54,50,B2,Diesel,A,26,Centre,2875.18,270,51-70
4114849.0,1,1.0,7,6,51,50,B2,Regular,D,657,Poitou-Charentes,1204.0,357,51-70
4114882.0,1,1.0,10,12,57,50,B11,Regular,A,26,Centre,1204.0,570,51-70
4114903.0,2,1.0,9,11,86,50,B2,Regular,C,133,Centre,1204.0,774,
4114903.0,2,1.0,9,11,86,50,B2,Regular,C,133,Centre,1204.0,774,
4114920.0,1,1.0,4,8,77,50,B1,Regular,D,1054,Centre,1204.0,308,
4114939.0,1,1.0,6,12,80,50,B5,Regular,D,1384,Rhone-Alpes,1204.0,480,
4114977.0,1,0.57,11,11,57,50,B2,Regular,B,58,Centre,1204.0,627,51-70
4114981.0,1,1.0,5,15,68,50,B4,Regular,D,1182,Rhone-Alpes,1204.0,340,51-70
4114982.0,1,1.0,4,9,49,50,B11,Diesel,A,27,Centre,1871.56,196,36-50
4115049.0,1,1.0,7,8,48,50,B1,Regular,A,39,Centre,1628.8,336,36-50
4115055.0,1,1.0,7,15,66,50,B2,Regular,A,43,Poitou-Charentes,1204.0,462,51-70
4115107.0,1,1.0,4,16,73,50,B1,Regular,A,32,Centre,824.29,292,
4115137.0,1,1.0,7,17,58,50,B2,Regular,C,473,Bretagne,1204.0,406,51-70
4115143.0,1,0.74,6,15,82,50,B2,Diesel,A,27,Centre,2704.0,492,
4115264.0,1,1.0,6,5,58,50,B1,Diesel,C,155,Centre,1017.71,348,51-70
4115305.0,1,1.0,7,10,73,50,B2,Regular,B,76,Centre,1204.0,511,
4115318.0,1,1.0,7,19,68,50,B10,Diesel,C,405,Centre,1204.0,476,51-70
4115327.0,1,0.62,9,6,60,50,B4,Regular,C,399,Centre,152.45,540,51-70
4115365.0,1,1.0,6,6,78,50,B13,Diesel,A,48,Centre,1204.0,468,
4115371.0,1,1.0,7,11,72,50,B2,Regular,B,51,Midi-Pyrenees,6204.0,504,
4115395.0,1,1.0,5,14,74,50,B2,Diesel,A,16,Centre,1204.0,370,
4115396.0,1,0.39,7,9,76,50,B2,Regular,B,81,Centre,167.65,532,
4115421.0,1,1.0,7,2,50,85,B4,Regular,E,2007,Ile-de-France,4667.48,350,36-50
4115451.0,1,1.0,6,16,66,50,B1,Diesel,A,38,Centre,602.0,396,51-70
4115465.0,1,1.0,6,7,39,50,B2,Diesel,A,13,Centre,1204.0,234,36-50
4115543.0,1,0.75,6,9,73,62,B2,Diesel,C,206,Centre,1204.0,438,
4115549.0,1,1.0,7,5,48,50,B2,Diesel,C,131,Bretagne,1300.0,336,36-50
4115575.0,1,0.57,4,4,58,50,B1,Regular,C,473,Bretagne,382.43,232,51-70
4115589.0,1,1.0,6,12,79,50,B1,Regular,C,282,Centre,1204.0,474,
4115593.0,1,1.0,6,5,51,50,B2,Diesel,C,122,Basse-Normandie,1204.0,306,51-70
4115599.0,1,1.0,6,13,71,50,B1,Regular,B,73,Bretagne,1204.0,426,
4115633.0,1,0.77,7,10,56,50,B1,Diesel,C,151,Bretagne,1204.0,392,51-70
4115670.0,1,0.72,6,7,55,50,B3,Regular,C,287,Bretagne,3096.47,330,51-70
4115687.0,2,1.0,7,4,77,50,B3,Diesel,E,7444,Ile-de-France,1455.98,539,
4115687.0,2,1.0,7,4,77,50,B3,Diesel,E,7444,Ile-de-France,1204.0,539,
4115714.0,1,1.0,11,8,55,50,B2,Regular,D,704,Ile-de-France,1204.0,605,51-70
4115740.0,1,0.94,4,8,74,52,B2,Diesel,C,133,Rhone-Alpes,1204.0,296,
4115746.0,1,1.0,6,7,44,50,B1,Diesel,D,983,Pays-de-la-Loire,1204.0,264,36-50
4115812.0,1,1.0,4,17,81,50,B2,Regular,A,31,Centre,1204.0,324,
4115827.0,1,1.0,7,8,83,50,B2,Diesel,C,405,Centre,95.05,581,
4115864.0,2,0.73,5,7,91,50,B2,Regular,A,44,Centre,127.72,455,
4115864.0,2,0.73,5,7,91,50,B2,Regular,A,44,Centre,8.82,455,
4116000.0,1,1.0,6,19,83,50,B6,Regular,A,22,Centre,723.61,498,
4116023.0,1,1.0,4,3,77,50,B1,Regular,A,44,Centre,1204.0,308,
4116037.0,1,0.43,5,14,43,58,B2,Regular,D,741,Centre,117.81,215,36-50
4116047.0,1,1.0,5,7,64,50,B2,Diesel,C,270,Centre,1204.0,320,51-70
4116095.0,1,1.0,6,4,49,50,B2,Diesel,C,287,Bretagne,1204.0,294,36-50
4116126.0,1,1.0,5,4,66,50,B1,Diesel,C,283,Basse-Normandie,1004.44,330,51-70
4116167.0,1,1.0,5,10,56,50,B3,Regular,C,473,Bretagne,1204.0,280,51-70
4116174.0,1,1.0,6,17,41,50,B5,Regular,C,119,Centre,1204.0,246,36-50
4116183.0,1,1.0,4,4,55,63,B1,Regular,B,85,Basse-Normandie,2287.5,220,51-70
4116197.0,1,1.0,6,5,43,50,B1,Regular,C,163,Centre,1204.0,258,36-50
4116221.0,1,1.0,6,6,55,50,B1,Diesel,C,240,Rhone-Alpes,1204.0,330,51-70
4116224.0,1,1.0,5,3,75,50,B2,Regular,D,581,Rhone-Alpes,2007.97,375,
4116237.0,1,1.0,6,8,50,50,B3,Regular,D,1182,Rhone-Alpes,1204.0,300,36-50
4116277.0,1,1.0,5,5,63,50,B4,Regular,D,609,Provence-Alpes-Cotes-D'Azur,483.14,315,51-70
4116279.0,2,0.59,4,7,53,50,B1,Regular,D,1630,Ile-de-France,359.6,212,51-70
4116279.0,2,0.59,4,7,53,50,B1,Regular,D,1630,Ile-de-France,1204.0,212,51-70
4116301.0,1,1.0,7,10,58,50,B11,Diesel,C,247,Bretagne,1204.0,406,51-70
4116304.0,1,1.0,10,8,51,50,B1,Regular,A,45,Centre,1204.0,510,51-70
4116320.0,1,0.16,6,7,54,50,B4,Regular,E,3866,Centre,2133.89,324,51-70
4116325.0,1,1.0,4,15,58,62,B1,Regular,E,3866,Centre,1204.0,232,51-70
4116332.0,1,0.94,6,8,45,50,B6,Regular,C,182,Centre,602.0,270,36-50
4116337.0,1,0.25,7,8,42,62,B3,Regular,E,4128,Pays-de-la-Loire,2000.0,294,36-50
4116360.0,1,1.0,11,14,70,50,B2,Regular,A,20,Centre,1204.0,770,51-70
4116393.0,1,0.87,6,3,35,100,B4,Regular,A,6,Centre,352.0,210,26-35
4116479.0,1,1.0,4,3,23,85,B2,Regular,A,48,Centre,1204.0,92,18-25
4116507.0,1,1.0,5,14,45,50,B2,Diesel,A,47,Centre,1204.0,225,36-50
4116600.0,1,1.0,7,10,56,50,B11,Diesel,D,722,Bretagne,1204.0,392,51-70
4116604.0,1,0.51,5,11,64,50,B4,Diesel,D,634,Bretagne,191.71,320,51-70
4116640.0,1,1.0,6,10,70,50,B2,Diesel,A,42,Centre,1204.0,420,51-70
4116662.0,1,0.25,6,14,64,50,B2,Diesel,C,105,Centre,230.24,384,51-70
4116665.0,1,1.0,4,11,31,57,B2,Diesel,D,1296,Centre,1204.0,124,26-35
4116676.0,1,1.0,8,14,42,50,B1,Diesel,A,11,Centre,1204.0,336,36-50
4116720.0,2,0.97,6,6,34,59,B2,Diesel,C,180,Midi-Pyrenees,4203.37,204,26-35
4116720.0,2,0.97,6,6,34,59,B2,Diesel,C,180,Midi-Pyrenees,4872.01,204,26-35
4116825.0,1,1.0,5,7,45,50,B1,Regular,C,169,Rhone-Alpes,1204.0,225,36-50
4116856.0,1,0.92,7,6,51,62,B2,Regular,C,222,Centre,1204.0,357,51-70
4116900.0,1,0.82,4,17,42,50,B5,Diesel,B,50,Centre,1204.0,168,36-50
4116950.0,1,1.0,6,8,44,50,B2,Diesel,A,21,Limousin,119.6,264,36-50
4116957.0,1,1.0,7,10,81,50,B1,Regular,C,451,Pays-de-la-Loire,1204.0,567,
4116993.0,1,1.0,7,10,81,62,B5,Regular,A,20,Limousin,602.0,567,
4117020.0,1,0.8,11,14,76,50,B2,Regular,A,36,Pays-de-la-Loire,1204.0,836,
4117105.0,1,0.15,6,8,49,100,B6,Regular,B,78,Pays-de-la-Loire,1204.0,294,36-50
4117130.0,1,1.0,6,12,54,62,B3,Diesel,A,44,Pays-de-la-Loire,1204.0,324,51-70
4117139.0,1,1.0,6,8,43,50,B2,Diesel,C,295,Pays-de-la-Loire,258.37,258,36-50
4117196.0,1,1.0,4,24,70,62,B1,Regular,B,91,Centre,1204.0,280,51-70
4117309.0,1,0.14,6,6,28,106,B2,Diesel,B,51,Centre,602.0,168,26-35
4117311.0,1,0.82,7,14,39,50,B1,Regular,A,26,Centre,1204.0,273,36-50
4117329.0,1,0.74,6,9,58,50,B1,Regular,A,10,Centre,1204.0,348,51-70
4117387.0,1,1.0,6,14,63,50,B2,Diesel,A,48,Centre,1204.0,378,51-70
4117425.0,1,0.81,6,3,57,50,B1,Diesel,B,97,Picardie,1508.21,342,51-70
4117439.0,1,1.0,7,6,55,62,B1,Diesel,C,295,Centre,3204.0,385,51-70
4117528.0,1,0.75,11,12,49,50,B1,Regular,A,43,Centre,602.0,539,36-50
4117567.0,1,1.0,5,7,34,68,B2,Diesel,C,167,Pays-de-la-Loire,1204.0,170,26-35
4117674.0,1,1.0,7,7,41,50,B1,Diesel,D,747,Bretagne,461.96,287,36-50
4117741.0,1,1.0,10,14,46,50,B3,Diesel,C,431,Bretagne,3600.0,460,36-50
4117743.0,1,1.0,6,16,55,50,B1,Regular,D,1237,Bretagne,1204.0,330,51-70
4117761.0,1,0.44,9,3,38,62,B1,Diesel,D,747,Bretagne,1204.0,342,36-50
4117767.0,2,0.43,8,14,63,50,B6,Diesel,C,112,Bretagne,1809.91,504,51-70
4117767.0,2,0.43,8,14,63,50,B6,Diesel,C,112,Bretagne,1204.0,504,51-70
4117771.0,1,0.5,9,5,53,50,B1,Diesel,D,1237,Bretagne,989.34,477,51-70
4117827.0,1,0.88,4,10,35,54,B6,Regular,C,421,Centre,186.18,140,26-35
4117841.0,1,1.0,9,7,60,50,B1,Diesel,B,57,Centre,1204.0,540,51-70
4117843.0,1,0.5,5,7,42,50,B3,Diesel,C,405,Centre,1204.0,210,36-50
4117892.0,1,1.0,6,9,49,106,B3,Diesel,A,21,Poitou-Charentes,1204.0,294,36-50
4117906.0,1,1.0,5,8,68,50,B1,Regular,C,102,Poitou-Charentes,1204.0,340,51-70
4117936.0,1,1.0,5,8,77,52,B13,Diesel,A,15,Centre,350.1,385,
4118002.0,1,1.0,5,4,30,125,B3,Regular,E,3708,Bourgogne,1204.0,150,26-35
4118009.0,1,1.0,4,7,76,60,B1,Regular,C,214,Bourgogne,1204.0,304,
4118022.0,1,0.86,8,10,58,50,B1,Diesel,B,81,Centre,1204.0,464,51-70
4118070.0,1,0.57,6,16,52,50,B2,Diesel,A,18,Centre,375.0,312,51-70
4118102.0,1,1.0,5,13,74,50,B2,Diesel,A,48,Centre,1204.0,370,
